IOC, Valid From, Valid Until, Link
ghost-name.pages.dev,2025-02-25T00:00:00Z,2025-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cfeb4532-1efb-4102-9f06-65619c9025d5
yob.yrwebsdf.shop,2025-02-19T00:00:00Z,2025-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1aa0d5bc-9e85-438c-98f0-5c432101c992
disable-data-collect-ai.pages.dev,2025-02-02T00:00:00Z,2025-08-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f2ef73ae-55ff-47e1-9184-3942eb26aab6
sdfwefwg.pages.dev,2025-02-19T00:00:00Z,2025-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e26d0c68-27a0-4b24-80cd-178c8c0afa74
recaptcha-verify-7z.pages.dev,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--104d6190-7b0d-44a3-97f6-b64f6dad7985
human-verify.shop,2025-02-10T00:00:00Z,2025-08-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a32ea461-7255-4d65-b096-b6231bf58b9b
sha-11x.pages.dev,2025-02-21T00:00:00Z,2025-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ebde09b5-3fa3-40f4-85ce-e5c72d44c5af
recaptcha-verify-1r.pages.dev,2025-01-25T00:00:00Z,2025-07-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--15fe3e45-da78-4d1a-a17d-c9209cc96a37
microsoft-dns-reload-1r.pages.dev,2025-01-23T00:00:00Z,2025-07-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--78f6658d-767d-4eea-901c-a5f68d26d0ea
start.cleaning-room-device.shop,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5bb072ab-3c2b-4c82-b317-55c6c35bbc0c
dns-verify-me.pro,2025-02-08T00:00:00Z,2025-08-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--86467311-d157-4de2-b834-3ff5ad2dc349
fresh-orange-juice.pages.dev,2025-02-16T00:00:00Z,2025-08-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--18ac96aa-3eb7-461f-ba16-59b88141c623
sandbox.yunqof.shop,2025-02-25T00:00:00Z,2025-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b08d1261-22e7-4832-a445-aa828c3105e9
b1-c1-k8.pages.dev,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--588f6bb2-a8a7-4a4b-a9a7-6d7b6c11969d
ai.fdswgw.shop,2025-02-22T00:00:00Z,2025-08-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8fd20a20-3770-4b00-b057-8284bfedeba3
hostme.pages.dev,2025-02-25T00:00:00Z,2025-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae5a7e3d-320b-4db9-8e46-4dcf6a246380
recaptcha-manual.shop,2025-02-13T00:00:00Z,2025-08-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--adc572d1-3f8e-4d27-bfbb-3784fbd0b468
